merchant_name,category,brand
POS/HDFC LIFE INSURANCE/271617618,Insurance,HDFC LIFE INSURANCE
UPI/RTGS TRANSFER/693268999,Transfers,RTGS TRANSFER
POS RTGS TRANSFER DELHI,Transfers,RTGS TRANSFER
UPI-WESTSIDE-906425007@okicici,Shopping,WESTSIDE
AXIS MUTUAL FUND*529384292,Investment,AXIS MUTUAL FUND
POS/VISTARA/902178290,Transport,VISTARA
BIL/MEDPLUS/480150328,Health,MEDPLUS
manipal hospital payment,Health,MANIPAL HOSPITAL
GOOGLE ONE*893001383,Subscriptions,GOOGLE ONE
IMPS/108276051/ATM WITHDRAWAL SBI,Cash,ATM WITHDRAWAL SBI
LIC OF INDIA PREMIUM,Insurance,LICOFINDIAPREMIUM
UPI-STANZA LIVING RENT-409460188@oksbi,Rent,STANZA LIVING RENT
POS ZERODHA KITE KOLKATA,Investment,ZERODHA KITE
BIL/FLIPKART/516133637,Shopping,FLIPKART
BIL/WESTSIDE/925922483,Shopping,WESTSIDE
CHICKEN SHOP,Food,CHICKENSHOP
IMPS/920725378/NETMEDS,Health,NETMEDS
BOOK STORE PURCHASE,Shopping,BOOKSTOREPURCHASE
ACH DR-CROMA,Shopping,CROMA
UPI-NATURALS ICE CREAM-880871219@axl,Food,NATURALS ICE CREAM
SBI LIFE INSURANCE PURCHASE 664486546,Insurance,SBI LIFE INSURANCE
BIL/BESCOM ELECTRICITY/887140291,Utilities,BESCOM ELECTRICITY
UPI/STANZA LIVING RENT/800668247,Rent,STANZA LIVING RENT
IMPS/525343971/CHEQUE BOUNCE CHARGE,Other,CHEQUE BOUNCE CHARGE
POS/BLINKIT/658294552,Shopping,BLINKIT
KFC 28SEP,Food,KFC
THEOBROMA*112724887,Food,THEOBROMA
IMPS/494244575/PRACTO,Health,PRACTO
AMUSEMENT PARK TICKET PURCHASE 118058086,Entertainment,AMUSEMENT PARK TICKET
IMPS/658682859/DIVIDEND CREDIT,Income,DIVIDEND CREDIT
ADOBE CREATIVE CLOUD PURCHASE 120916084,Subscriptions,ADOBE CREATIVE CLOUD
INSURANCE POLICY DEBIT,Insurance,INSURANCEPOLICYDEBIT
AUDIBLE PURCHASE 628930743,Subscriptions,AUDIBLE
TEMPLE DONATION ONLINE PAYMENT,Other,TEMPLE DONATION
BIL/AUDIBLE/124034078,Subscriptions,AUDIBLE
POS PAYROLL CREDIT HYDERABAD,Income,PAYROLL CREDIT
UPI-CASH WITHDRAWAL AXIS BANK-698961481@okicici,Cash,CASH WITHDRAWAL AXIS BANK
POS/BEHROUZ BIRYANI/614332794,Food,BEHROUZ BIRYANI
INTEREST CREDIT*426832697,Income,INTEREST CREDIT
CDM CASH DEPOSIT 14JUL,Cash,CDM CASH DEPOSIT
NEFT DR-CROMA,Shopping,CROMA
REIMBURSEMENT CREDIT PURCHASE 671120637,Income,REIMBURSEMENT CREDIT
BIL/RAPIDO/749451237,Transport,RAPIDO
IMPS/380601699/JIO,Utilities,JIO
UPI/MAX FASHION/720556736,Shopping,MAX FASHION
HEALTH CHECKUP,Health,HEALTHCHECKUP
NEFT CR-SPOTIFY-699460009,Subscriptions,SPOTIFY
SHOPPERS STOP ONLINE PAYMENT,Shopping,SHOPPERS STOP
UPI/TATA CLIQ/654982592,Shopping,TATA CLIQ
ADANI ELECTRICITY*495824195,Utilities,ADANI ELECTRICITY
BIL/AXIS MUTUAL FUND/194619281,Investment,AXIS MUTUAL FUND
HOUSE RENT PAYMENT,Rent,HOUSE RENT PAYMENT
POS/NEFT TRANSFER/133380298,Transfers,NEFT TRANSFER
NEFT CR-IKEA-509171868,Shopping,IKEA
NEFT CR-SPOTIFY-864145083,Subscriptions,SPOTIFY
RELIGARE HEALTH INSURANCE*475666832,Insurance,RELIGARE HEALTH INSURANCE
Zolo Stays Rent,Rent,ZOLO STAYS RENT
BIL/HP PETROL PUMP/806218351,Transport,HP PETROL PUMP
NEFT CR-FAMILY TRANSFER-794688785,Transfers,FAMILY TRANSFER
NEFT CR-HP PETROL PUMP-186082315,Transport,HP PETROL PUMP
Decathlon,Shopping,DECATHLON
BIL/CARE HEALTH INSURANCE/897147278,Insurance,CARE HEALTH INSURANCE
ACH DR-CDM CASH DEPOSIT,Cash,CDM CASH DEPOSIT
UPI-NETMEDS-579888913@okicici,Health,NETMEDS
NEFT CR-MAX HOSPITAL-440017427,Health,MAX HOSPITAL
PVR CINEMAS ONLINE PAYMENT,Entertainment,PVR CINEMAS
NEFT CR-AMUSEMENT PARK TICKET-892131934,Entertainment,AMUSEMENT PARK TICKET
NETFLIX PURCHASE 136000620,Subscriptions,NETFLIX
UPI/RTGS TRANSFER/157748100,Transfers,RTGS TRANSFER
VEDANTU*853047008,Education,VEDANTU
GOOGLE ONE 15FEB,Subscriptions,GOOGLE ONE
NEFT CR-CARE HEALTH INSURANCE-673789591,Insurance,CARE HEALTH INSURANCE
IMPS/435632899/NATURALS ICE CREAM,Food,NATURALS ICE CREAM
ACH DR-FAMILY TRANSFER,Transfers,FAMILY TRANSFER
JIOFIBER 09FEB,Utilities,JIOFIBER
FLIPKART*430779274,Shopping,FLIPKART
NEFT CR-HEALTHIFYME-556248404,Health,HEALTHIFYME
BYJUS*329053698,Education,BYJUS
NEFT CR-VEDANTU-377696119,Education,VEDANTU
ACH DR-ATM WITHDRAWAL SBI,Cash,ATM WITHDRAWAL SBI
UPI-LANDLORD PAYMENT-328900095@axl,Rent,LANDLORD PAYMENT
POS/JIOCINEMA/568740794,Subscriptions,JIOCINEMA
ICLOUD STORAGE*105982646,Subscriptions,ICLOUD STORAGE
UPI/UPSTOX/150064782,Investment,UPSTOX
UPI-LIC POLICY RENEWAL-145893607@ybl,Insurance,LIC POLICY RENEWAL
BSNL*257030842,Utilities,BSNL
NEFT DR-GAMING ZONE,Entertainment,GAMING ZONE
UPI/WATER BOARD BILL/318269877,Utilities,WATER BOARD BILL
NEFT DR-BARBEQUE NATION,Food,BARBEQUE NATION
BIL/1MG/521531792,Health,1MG
POS MYNTRA MUMBAI,Shopping,MYNTRA
POS/AIRTEL/516768084,Utilities,AIRTEL
BASKIN ROBBINS*726563708,Food,BASKIN ROBBINS
REIMBURSEMENT CREDIT PURCHASE 717795946,Income,REIMBURSEMENT CREDIT
SNAPDEAL*711392447,Shopping,SNAPDEAL
BIL/SPICEJET/988485748,Transport,SPICEJET
POS/INOX MOVIES/430242008,Entertainment,INOX MOVIES
CASH WITHDRAWAL AXIS BANK*280926067,Cash,CASH WITHDRAWAL AXIS BANK
BIL/STARBUCKS/776199993,Food,STARBUCKS
POS 1MG DELHI,Health,1MG
nestaway rent payment,Rent,NESTAWAY RENT
UPI/REIMBURSEMENT CREDIT/384778990,Income,REIMBURSEMENT CREDIT
MEESHO 12SEP,Shopping,MEESHO
POS/WHITEHAT JR/357941156,Education,WHITEHAT JR
IMPS TRANSFER PURCHASE 401303803,Transfers,IMPS TRANSFER
BIL/LANDLORD PAYMENT/956676884,Rent,LANDLORD PAYMENT
UPI-ATM WITHDRAWAL SBI-298663157@okicici,Cash,ATM WITHDRAWAL SBI
UPI/HOUSE RENT PAYMENT/302842616,Rent,HOUSE RENT PAYMENT
AMAZON PURCHASE 366564581,Shopping,AMAZON
NEFT DR-MAHANAGAR GAS,Utilities,MAHANAGAR GAS
COLLEGE FEES PAYMENT PURCHASE 920958362,Education,COLLEGE FEES PAYMENT
NGO DONATION PURCHASE 836221915,Other,NGO DONATION
BIL/RTGS TRANSFER/661952340,Transfers,RTGS TRANSFER
POS/HALDIRAMS/540639384,Food,HALDIRAMS
STOCK MARKET INVEST,Investment,STOCKMARKETINVEST
FAMILY TRANSFER PURCHASE 167881179,Transfers,FAMILY TRANSFER
PARKING FEE*152238662,Transport,PARKING FEE
NEFT CR-MAX HOSPITAL-981056108,Health,MAX HOSPITAL
UPI-BESCOM ELECTRICITY-995348812@okhdfcbank,Utilities,BESCOM ELECTRICITY
IMPS/920133571/THYROCARE,Health,THYROCARE
UPI-LIFESTYLE-793263796@paytm,Shopping,LIFESTYLE
UPI-ATM WITHDRAWAL SBI-849863778@okicici,Cash,ATM WITHDRAWAL SBI
GLOBAL HOSPITAL INDIA,Health,GLOBALHOSPITALINDIA
NEFT CR-MAHANAGAR GAS-246907242,Utilities,MAHANAGAR GAS
DR LAL PATHLABS TEST,Health,DR LAL PATHLABS
IMPS/938073130/RELIANCE DIGITAL,Shopping,RELIANCE DIGITAL
UPI-SHOPPERS STOP-272591127@okhdfcbank,Shopping,SHOPPERS STOP
ZOMATO HYPERPURE 02FEB,Food,ZOMATO HYPERPURE
PHYSICS WALLAH 11JUN,Education,PHYSICS WALLAH
THEME PARK ENTRY,Entertainment,THEMEPARKENTRY
IMPS/872166930/BONUS CREDIT,Income,BONUS CREDIT
UPI/NETFLIX/450962891,Subscriptions,NETFLIX
APOLLO PHARMACY ONLINE PAYMENT,Health,APOLLO PHARMACY
NEFT DR-FIITJEE,Education,FIITJEE
IMPS/633159020/HOSTEL FEE PAYMENT,Rent,HOSTEL FEE PAYMENT
IMPS/732949009/CASH WITHDRAWAL AXIS BANK,Cash,CASH WITHDRAWAL AXIS BANK
UPI-NEW INDIA ASSURANCE-767478217@apl,Insurance,NEW INDIA ASSURANCE
BIL/FASTAG RECHARGE/302227118,Transport,FASTAG RECHARGE
ACH DR-FITTERNITY,Health,FITTERNITY
APOLLO HOSPITAL*732113521,Health,APOLLO HOSPITAL
UPI-ATM WITHDRAWAL HDFC-683045299@ybl,Cash,ATM WITHDRAWAL HDFC
UPI/AJIO/151791998,Shopping,AJIO
miscellaneous charge payment,Other,MISCELLANEOUS CHARGE
ZERODHA KITE 14SEP,Investment,ZERODHA KITE
IMPS/219155077/STEAM GAMES PURCHASE,Entertainment,STEAM GAMES PURCHASE
POS CASHBACK CREDIT MUMBAI,Income,CASHBACK CREDIT
UPI/MYNTRA/644578566,Shopping,MYNTRA
BIL/BAJAJ ALLIANZ INSURANCE/800083563,Insurance,BAJAJ ALLIANZ INSURANCE
MUTUAL FUND SIP PURCHASE 584424185,Investment,MUTUAL FUND SIP
VEDANTU PURCHASE 763826795,Education,VEDANTU
ACH DR-CASHBACK CREDIT,Income,CASHBACK CREDIT
CLEARTRIP BOOKING,Transport,CLEARTRIPBOOKING
UPI/FUND TRANSFER SELF ACCOUNT/277712646,Transfers,FUND TRANSFER SELF ACCOUNT
FURNISHED APARTMENT RENT,Rent,FURNISHEDAPARTMENTRENT
CHARITY NGO DONATION,Other,NGO DONATION
UPI-GYM APP SUBSCRIPTION-165693093@okicici,Subscriptions,GYM APP SUBSCRIPTION
FUND TRANSFER SELF ACCOUNT*163887297,Transfers,FUND TRANSFER SELF ACCOUNT
IMPS/382099523/AMUSEMENT PARK TICKET,Entertainment,AMUSEMENT PARK TICKET
PETTY CASH EXPENSE,Cash,PETTYCASHEXPENSE
UPI-ADANI ELECTRICITY-608070753@oksbi,Utilities,ADANI ELECTRICITY
UPI/HOTSTAR/333566606,Subscriptions,HOTSTAR
REFUND CREDIT PURCHASE 809264290,Income,REFUND CREDIT
UPI-AAKASH INSTITUTE-986981360@oksbi,Education,AAKASH INSTITUTE
UPI/SPOTIFY/322272362,Subscriptions,SPOTIFY
NEFT DR-NESTAWAY RENT,Rent,NESTAWAY RENT
GST CHARGE ONLINE PAYMENT,Other,GST CHARGE
UPI/ATM WITHDRAWAL SBI/941548925,Cash,ATM WITHDRAWAL SBI
UPI/LIC JEEVAN ANAND/183156238,Insurance,LIC JEEVAN ANAND
IMPS/442565970/ICICI PRUDENTIAL LIFE,Insurance,ICICI PRUDENTIAL LIFE
UPI-ATM WITHDRAWAL ICICI-986400277@okicici,Cash,ATM WITHDRAWAL ICICI
YOUTUBE PREMIUM*261592689,Subscriptions,YOUTUBE PREMIUM
AIR INDIA SI,Transport,AIR INDIA
IMPS/381516573/MANIPAL HOSPITAL,Health,MANIPAL HOSPITAL
FABINDIA 25OCT,Shopping,FABINDIA
UPI/LINKEDIN PREMIUM/563573628,Subscriptions,LINKEDIN PREMIUM
hotstar payment,Subscriptions,HOTSTAR
UPI-THYROCARE-106570528@axl,Health,THYROCARE
POS/PARKING FEE/353736066,Transport,PARKING FEE
ATM WITHDRAWAL HDFC 17JUN,Cash,ATM WITHDRAWAL HDFC
COURSERA PURCHASE 627281961,Education,COURSERA
UPI-CAFE COFFEE DAY-180574838@apl,Food,CAFE COFFEE DAY
BIL/HDFC LIFE INSURANCE/744494913,Insurance,HDFC LIFE INSURANCE
UPI/LIC POLICY RENEWAL/649589315,Insurance,LIC POLICY RENEWAL
NEFT CR-HOUSE RENT PAYMENT-297954451,Rent,HOUSE RENT PAYMENT
BIL/CONCERT TICKET BOOKING/907057925,Entertainment,CONCERT TICKET BOOKING
UPI/LIC PREMIUM PAYMENT/700735292,Insurance,LIC PREMIUM PAYMENT
UTILITY BILL PAYMENT,Utilities,UTILITYBILLPAYMENT
BOOKMYSHOW PURCHASE 186011482,Entertainment,BOOKMYSHOW
TERM DEPOSIT INTEREST,Income,TERMDEPOSITINTEREST
UPI/MUTUAL FUND SIP/367081115,Investment,MUTUAL FUND SIP
POS SBI LIFE INSURANCE DELHI,Insurance,SBI LIFE INSURANCE
NEFT DR-BOUNCE SCOOTER,Transport,BOUNCE SCOOTER
IMPS/658002408/AMUSEMENT PARK TICKET,Entertainment,AMUSEMENT PARK TICKET
hp petrol pump payment,Transport,HP PETROL PUMP
NEFT CR-CAFE COFFEE DAY-754049436,Food,CAFE COFFEE DAY
LIC PREMIUM PAYMENT PURCHASE 686569334,Insurance,LIC PREMIUM PAYMENT
BIL/NESTAWAY RENT/806989127,Rent,NESTAWAY RENT
INDANE GAS BOOKING 03OCT,Utilities,INDANE GAS BOOKING
NEFT CR-APOLLO HOSPITAL-177318698,Health,APOLLO HOSPITAL
BIL/COURSERA/488590565,Education,COURSERA
FITTERNITY*283816626,Health,FITTERNITY
UPI-NAMMA METRO-119467577@oksbi,Transport,NAMMA METRO
BIL/FABINDIA/564957091,Shopping,FABINDIA
ACH DR-VISTARA,Transport,VISTARA
NEFT DR-AIR INDIA,Transport,AIR INDIA
FLIPKART REFUND CREDIT,Income,REFUND CREDIT
UPI/ANNUAL MAINTENANCE CHARGE/437397674,Other,ANNUAL MAINTENANCE CHARGE
UDEMY PURCHASE 592317488,Education,UDEMY
NEFT DR-NETFLIX,Subscriptions,NETFLIX
BIL/STARBUCKS/625552311,Food,STARBUCKS
sbi mutual fund payment,Investment,SBI MUTUAL FUND
MCDONALDS*297018781,Food,MCDONALDS
BIL/MAX HOSPITAL/956624381,Health,MAX HOSPITAL
POS FABINDIA DELHI,Shopping,FABINDIA
NEFT CR-COIN BY ZERODHA-763705212,Investment,COIN BY ZERODHA
REIMBURSEMENT CREDIT PURCHASE 503802726,Income,REIMBURSEMENT CREDIT
BIL/PANTALOONS/889382867,Shopping,PANTALOONS
NSDL DEPOSITORY*355102635,Investment,NSDL DEPOSITORY
INOX MOVIES*155132620,Entertainment,INOX MOVIES
UPI/IMPS TRANSFER/494991422,Transfers,IMPS TRANSFER
UPI-NESTAWAY RENT-260843286@paytm,Rent,NESTAWAY RENT
UPI/PLAYSTATION STORE/837115354,Entertainment,PLAYSTATION STORE
UPI-CONCERT TICKET BOOKING-945534945@apl,Entertainment,CONCERT TICKET BOOKING
SPOTIFY,Subscriptions,SPOTIFY
IMPS/736730173/ANGEL ONE,Investment,ANGEL ONE
IMPS/368438908/SUBWAY,Food,SUBWAY
UPI TRANSFER TO FRIEND,Transfers,UPI TRANSFER TO FRIEND
POS/BLINKIT/996510519,Shopping,BLINKIT
UPI-YOUTUBE PREMIUM-670445247@apl,Subscriptions,YOUTUBE PREMIUM
POS/PLAYSTATION STORE/206350921,Entertainment,PLAYSTATION STORE
NEFT CR-PHYSICS WALLAH-359229220,Education,PHYSICS WALLAH
POS/CONCERT TICKET BOOKING/956878875,Entertainment,CONCERT TICKET BOOKING
POS/BURGER KING/655928892,Food,BURGER KING
UPI/CONSULTANCY FEE RECEIVED/827059836,Income,CONSULTANCY FEE RECEIVED
Ajio,Shopping,AJIO
SNAPDEAL PURCHASE 658010933,Shopping,SNAPDEAL
UPI-IMPS TRANSFER-845092763@oksbi,Transfers,IMPS TRANSFER
NEFT CR-BOOKMYSHOW-505257116,Entertainment,BOOKMYSHOW
RELIANCE DIGITAL ONLINE PAYMENT,Shopping,RELIANCE DIGITAL
ACH DR-GYM APP SUBSCRIPTION,Subscriptions,GYM APP SUBSCRIPTION
IMPS/398142837/FIITJEE,Education,FIITJEE
IMPS/500833429/NAMMA METRO,Transport,NAMMA METRO
NEFT CR-HEALTHIFYME-711334576,Health,HEALTHIFYME
EXCITEL BROADBAND 07DEC,Utilities,EXCITEL BROADBAND
UPI/FAMILY TRANSFER/609561969,Transfers,FAMILY TRANSFER
IMPS/613500698/IMPS TRANSFER,Transfers,IMPS TRANSFER
BIGBASKET PURCHASE 416290643,Shopping,BIGBASKET
IMPS/433382948/GYM APP SUBSCRIPTION,Subscriptions,GYM APP SUBSCRIPTION
POS/PLAYSTATION STORE/758973884,Entertainment,PLAYSTATION STORE
UPI-THEOBROMA-762992051@ybl,Food,THEOBROMA
VISTARA PURCHASE 545081036,Transport,VISTARA
NEFT CR-BIGBASKET-906841821,Shopping,BIGBASKET
NEFT CR-MEDPLUS-518913409,Health,MEDPLUS
ATM WDL PNB BRANCH,Cash,ATMWDLPNBBRANCH
CONSULTANCY FEES,Other,CONSULTANCYFEES
IMPS/161544356/PARKING FEE,Transport,PARKING FEE
UDEMY*431966738,Education,UDEMY
UPI-PAYROLL CREDIT-292360970@paytm,Income,PAYROLL CREDIT
UPI/WATER BOARD BILL/286903279,Utilities,WATER BOARD BILL
BIL/BEHROUZ BIRYANI/400969989,Food,BEHROUZ BIRYANI
BAJAJ ALLIANZ INSURANCE 26SEP,Insurance,BAJAJ ALLIANZ INSURANCE
METRO TOKEN CHARGE,Transport,METROTOKENCHARGE
POS/CASHBACK CREDIT/228757852,Income,CASHBACK CREDIT
POSTPAID PLAN PAYMENT,Utilities,POSTPAIDPLANPAYMENT
BIGBASKET*124101254,Shopping,BIGBASKET
IGL PIPED GAS BILL,Utilities,IGLPIPEDGASBILL
NEFT CR-STANZA LIVING RENT-591785784,Rent,STANZA LIVING RENT
MEESHO SI,Shopping,MEESHO
Pizza Hut,Food,PIZZA HUT
POS/CAFE COFFEE DAY/142763764,Food,CAFE COFFEE DAY
UPI/ICLOUD STORAGE/526649827,Subscriptions,ICLOUD STORAGE
NESTAWAY RENT 06OCT,Rent,NESTAWAY RENT
CHEQUE BOUNCE CHARGE 13DEC,Other,CHEQUE BOUNCE CHARGE
ACH DR-ATM FEE CHARGE,Other,ATM FEE CHARGE
IMPS/645750195/MUMBAI METRO,Transport,MUMBAI METRO
POS/IKEA/588212379,Shopping,IKEA
IMPS/383975609/HALDIRAMS,Food,HALDIRAMS
INOX MOVIES*399051550,Entertainment,INOX MOVIES
POS WESTSIDE HYDERABAD,Shopping,WESTSIDE
BONUS CREDIT 27NOV,Income,BONUS CREDIT
UPI-HP PETROL PUMP-742318110@ybl,Transport,HP PETROL PUMP
BOOKMYSHOW PURCHASE 771709698,Entertainment,BOOKMYSHOW
PHONE BILL PAYMENT,Utilities,PHONEBILLPAYMENT
INOX MOVIES PURCHASE 900981010,Entertainment,INOX MOVIES
IMPS/120501292/ATM WITHDRAWAL ICICI,Cash,ATM WITHDRAWAL ICICI
UPI/TEMPLE DONATION/688116102,Other,TEMPLE DONATION
NETMEDS PURCHASE 140105054,Health,NETMEDS
FABINDIA SI,Shopping,FABINDIA
POS/BOUNCE SCOOTER/589016791,Transport,BOUNCE SCOOTER
NEFT DR-AUDIBLE,Subscriptions,AUDIBLE
IMPS/751088958/CDM CASH DEPOSIT,Cash,CDM CASH DEPOSIT
POS/ADANI ELECTRICITY/846213062,Utilities,ADANI ELECTRICITY
UPI/AMAZON PRIME VIDEO/537209194,Subscriptions,AMAZON PRIME VIDEO
NEFT CR-EXCITEL BROADBAND-911594694,Utilities,EXCITEL BROADBAND
HEALTHKART NUTRITION,Health,HEALTHKARTNUTRITION
BOX8 08MAR,Food,BOX8
UPI/CASH WITHDRAWAL AXIS BANK/273486582,Cash,CASH WITHDRAWAL AXIS BANK
ANNUAL MAINTENANCE CHARGE PURCHASE 320744105,Other,ANNUAL MAINTENANCE CHARGE
ANNUAL MAINTENANCE CHARGE PURCHASE 896438611,Other,ANNUAL MAINTENANCE CHARGE
NEFT CR-CDM CASH DEPOSIT-898493028,Cash,CDM CASH DEPOSIT
ACH DR-NAMMA METRO,Transport,NAMMA METRO
POS BIGBASKET PUNE,Shopping,BIGBASKET
MAX BUPA HEALTH INSURANCE PURCHASE 614534732,Insurance,MAX BUPA HEALTH INSURANCE
UPI-NATURALS ICE CREAM-579362443@okicici,Food,NATURALS ICE CREAM
PHARMEASY 08JAN,Health,PHARMEASY
UPI-CONSULTANCY FEE RECEIVED-139048281@ybl,Income,CONSULTANCY FEE RECEIVED
MAX HOSPITAL PURCHASE 674046082,Health,MAX HOSPITAL
NEFT CR-ADOBE CREATIVE CLOUD-224835032,Subscriptions,ADOBE CREATIVE CLOUD
IMPS/166436383/CHAAYOS,Food,CHAAYOS
IMPS/849223444/MAHANAGAR GAS,Utilities,MAHANAGAR GAS
POS/WESTSIDE/139359410,Shopping,WESTSIDE
NEFT CR-BESCOM ELECTRICITY-865789553,Utilities,BESCOM ELECTRICITY
BIL/ICLOUD STORAGE/773510042,Subscriptions,ICLOUD STORAGE
POS UPI TRANSFER TO FRIEND CHENNAI,Transfers,UPI TRANSFER TO FRIEND
POS BAJAJ ALLIANZ INSURANCE CHENNAI,Insurance,BAJAJ ALLIANZ INSURANCE
NEFT CR-SWIGGY INSTAMART-471904990,Food,SWIGGY INSTAMART
dominos pizza payment,Food,DOMINOS PIZZA
BIL/HP PETROL PUMP/611573219,Transport,HP PETROL PUMP
POS WOW MOMO HYDERABAD,Food,WOW MOMO
POS PANTALOONS BANGALORE,Shopping,PANTALOONS
KUVERA INVESTMENT 03SEP,Investment,KUVERA INVESTMENT
HOTSTAR*285134558,Subscriptions,HOTSTAR
METROPOLIS PATHLAB,Health,METROPOLISPATHLAB
POS/ATM WITHDRAWAL HDFC/993077760,Cash,ATM WITHDRAWAL HDFC
NEFT DR-ICLOUD STORAGE,Subscriptions,ICLOUD STORAGE
RELIANCE DIGITAL 27JUL,Shopping,RELIANCE DIGITAL
UDEMY*644111095,Education,UDEMY
POS/DIVIDEND CREDIT/479277669,Income,DIVIDEND CREDIT
NEFT CR-JIOCINEMA-962594605,Subscriptions,JIOCINEMA
CROMA 28JUL,Shopping,CROMA
BIL/TUITION FEES/167785858,Education,TUITION FEES
BIL/STANZA LIVING RENT/896242483,Rent,STANZA LIVING RENT
HDFC LIFE INSURANCE*749321858,Insurance,HDFC LIFE INSURANCE
UPI/PG RENT PAYMENT/536690691,Rent,PG RENT PAYMENT
BIL/RENT SPLIT TRANSFER/696976715,Transfers,RENT SPLIT TRANSFER
NEFT CR-ATM WITHDRAWAL HDFC-563863347,Cash,ATM WITHDRAWAL HDFC
IMPS/894198823/SWIGGY INSTAMART,Food,SWIGGY INSTAMART
BIL/STAR HEALTH INSURANCE/333676337,Insurance,STAR HEALTH INSURANCE
BIL/ACT FIBERNET BROADBAND/530408291,Utilities,ACT FIBERNET BROADBAND
POS/LINKEDIN PREMIUM/400632183,Subscriptions,LINKEDIN PREMIUM
IMPS/229839271/ATM FEE CHARGE,Other,ATM FEE CHARGE
indane gas booking payment,Utilities,INDANE GAS BOOKING
NEFT DR-BEHROUZ BIRYANI,Food,BEHROUZ BIRYANI
GOOGLE ONE ONLINE PAYMENT,Subscriptions,GOOGLE ONE
CASH WITHDRAWAL AXIS BANK*319577812,Cash,CASH WITHDRAWAL AXIS BANK
UPI-ANNUAL MAINTENANCE CHARGE-326190268@paytm,Other,ANNUAL MAINTENANCE CHARGE
NEFT CR-ANGEL ONE-118542837,Investment,ANGEL ONE
LANDLORD PAYMENT 19NOV,Rent,LANDLORD PAYMENT
THYROCARE PURCHASE 874968535,Health,THYROCARE
bookmyshow payment,Entertainment,BOOKMYSHOW
POS/GST CHARGE/289706458,Other,GST CHARGE
UPI/TORRENT POWER/362387930,Utilities,TORRENT POWER
POS/ATM WITHDRAWAL HDFC/530137052,Cash,ATM WITHDRAWAL HDFC
PREPAID RECHARGE ONLINE,Utilities,PREPAIDRECHARGEONLINE
UPI/WATER BOARD BILL/208810611,Utilities,WATER BOARD BILL
NEFT CR-MICROSOFT 365-341844881,Subscriptions,MICROSOFT 365
UPI-AMAZON PRIME VIDEO-530433938@oksbi,Subscriptions,AMAZON PRIME VIDEO
HOSTEL FEE PAYMENT,Rent,HOSTEL FEE PAYMENT
NEFT CR-CASH WITHDRAWAL KOTAK-663497143,Cash,CASH WITHDRAWAL KOTAK
STEAM GAMES PURCHASE 04JUL,Entertainment,STEAM GAMES PURCHASE
UPI/RELIANCE DIGITAL/993399121,Shopping,RELIANCE DIGITAL
POS/ACT FIBERNET BROADBAND/623605451,Utilities,ACT FIBERNET BROADBAND
BIL/ADANI ELECTRICITY/189783843,Utilities,ADANI ELECTRICITY
WOODLAND SHOES,Shopping,WOODLANDSHOES
UPI-ATM WITHDRAWAL ICICI-177707263@paytm,Cash,ATM WITHDRAWAL ICICI
UPI-CASH WITHDRAWAL KOTAK-483837363@paytm,Cash,CASH WITHDRAWAL KOTAK
NEW INDIA ASSURANCE PURCHASE 422945077,Insurance,NEW INDIA ASSURANCE
MYNTRA,Shopping,MYNTRA
IMPS/721706323/ATM FEE CHARGE,Other,ATM FEE CHARGE
UPI/CROMA/855326778,Shopping,CROMA
BIL/MCDONALDS/671855941,Food,MCDONALDS
POS ATM WITHDRAWAL ICICI HYDERABAD,Cash,ATM WITHDRAWAL ICICI
POS FAMILY TRANSFER MUMBAI,Transfers,FAMILY TRANSFER
POS CDSL DEPOSITORY CHENNAI,Investment,CDSL DEPOSITORY
POS/NIIT/542012377,Education,NIIT
Microsoft 365,Subscriptions,MICROSOFT 365
POS/WOW MOMO/678998028,Food,WOW MOMO
POS/STAR HEALTH INSURANCE/824070476,Insurance,STAR HEALTH INSURANCE
UPI-CONCERT TICKET BOOKING-765553914@axl,Entertainment,CONCERT TICKET BOOKING
JIOCINEMA 27JUL,Subscriptions,JIOCINEMA
POS/NYKAA/846456758,Shopping,NYKAA
IMPS/519749640/RENT SPLIT TRANSFER,Transfers,RENT SPLIT TRANSFER
NEFT CR-FLIPKART-995990847,Shopping,FLIPKART
POS/LINKEDIN PREMIUM/446522472,Subscriptions,LINKEDIN PREMIUM
UPI/LINKEDIN PREMIUM/424435363,Subscriptions,LINKEDIN PREMIUM
IMPS TRANSFER 10APR,Transfers,IMPS TRANSFER
MUTUAL FUND SIP SI,Investment,MUTUAL FUND SIP
KFC 14FEB,Food,KFC
UPI/LIC JEEVAN ANAND/901502803,Insurance,LIC JEEVAN ANAND
UPI/REFUND CREDIT/254694774,Income,REFUND CREDIT
RTGS TRANSFER PURCHASE 769401451,Transfers,RTGS TRANSFER
BIL/PHYSICS WALLAH/159487622,Education,PHYSICS WALLAH
CONCERT TICKET BOOKING PURCHASE 613119468,Entertainment,CONCERT TICKET BOOKING
TITAN EYE CARE,Health,TITANEYECARE
BEHROUZ BIRYANI ONLINE PAYMENT,Food,BEHROUZ BIRYANI
SPOTIFY*558843089,Subscriptions,SPOTIFY
GROCERY STORE PURCHASE,Shopping,GROCERYSTOREPURCHASE
IMPS/195928966/NSDL DEPOSITORY,Investment,NSDL DEPOSITORY
NEFT DR-MAX BUPA HEALTH INSURANCE,Insurance,MAX BUPA HEALTH INSURANCE
POS CULT FIT CHENNAI,Health,CULT FIT
